Tajikistan,TJK,"Population ages 15-64, male",SP.POP.1564.MA.IN,555634,561446,567442,574063,582448,593404,603820,618253,636316,656925,679406,708367,737175,766181,796822,830021,861096,895872,933771,972825,1011662,1051256,1088998,1125698,1163212,1202457,1238411,1276418,1314600,1350574,1383312,1406053,1428529,1451012,1473947,1498099,1523568,1548629,1576226,1610196,1652482,1704357,1765058,1832125,1901224,1969662,2040002,2108192,2175514,2244187,2314906,2378406,2444693,2512519,2579208
Tanzania,TZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2685104,2755737,2836204,2923836,3014817,3107350,3190833,3278093,3370167,3469256,3576537,3678215,3790180,3910678,4037408,4169060,4289978,4417939,4552897,4695372,4845910,4989929,5145226,5310502,5484205,5665553,5835656,6015164,6206224,6411778,6633084,6849436,7085674,7334287,7586750,7838353,8048923,8262014,8480768,8707945,8945593,9182075,9425017,9679621,9954671,10254353,10549046,10881652,11240281,11607747,11975782,12355476,12732924,13116434,13522077
Tanzania,TZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2535114,2601912,2677627,2760259,2847009,2936569,3016785,3101904,3192694,3290766,3396964,3496490,3606367,3724909,3849938,3980212,4098841,4224702,4357880,4498980,4648538,4790116,4943510,5107244,5279494,5459411,5627885,5805591,5995115,6199874,6421346,6637407,6874432,7125404,7382007,7639624,7860214,8083901,8313415,8551279,8798484,9037749,9279287,9524025,9776434,10041394,10328501,10636733,10964683,11308796,11666124,12023109,12398221,12790534,13201043
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,7368908,7547609,7742532,7951799,8171353,8399273,8625695,8862409,9112780,9382752,9675516,9974380,10308569,10669226,11044806,11429169,11819608,12212387,12613476,13034140,13480740,13960651,14457796,14972687,15502275,16043190,16613484,17191408,17757432,18283981,18751066,19086326,19362517,19604974,19850657,20126079,20495094,20889350,21300677,21706307,22085023,22408345,22706792,22971662,23199536,23392399,23630352,23812334,23958071,24087715,24211509,24324327,24439042,24543759,24622991
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,7411950,7590676,7784389,7991669,8209486,8436319,8657147,8889060,9135401,9402053,9692143,9984986,10313602,10669582,11041941,11424634,11808497,12196443,12593028,13006944,13442449,13892271,14354586,14829537,15313963,15804531,16298508,16795716,17285113,17750800,18181542,18547176,18877541,19185078,19487782,19797690,20126275,20458640,20796687,21133686,21460789,21766796,22064532,22341526,22587440,22798692,23073532,23286379,23456991,23606007,23743952,23844076,23944905,24036022,24103568
Timor-Leste,TMP,"Population ages 15-64, female",SP.POP.1564.FE.IN,135657,137729,140181,142922,145803,148755,151117,153559,156256,159477,163334,167492,172354,177027,180487,182184,179454,175435,171280,168287,167269,169927,173694,178230,183306,188673,191704,196276,202067,208247,214284,220427,225730,229856,232770,234362,227357,218859,210332,203294,198685,203253,210921,220501,230396,237016,248064,259041,269564,278766,285728,299160,302966,306258,310861
Timor-Leste,TMP,"Population ages 15-64, male",SP.POP.1564.MA.IN,141678,143930,146604,149593,152727,155918,158480,161112,163968,167289,171165,175267,180005,184496,187747,189239,186126,181763,177342,174175,173080,175913,179826,184494,189733,195304,198257,202905,208835,215085,221063,227189,232288,236130,238839,240378,233385,225021,216710,209897,205497,210119,217897,227624,237683,244402,255803,267108,277966,287562,294969,308925,313160,316983,322109
Togo,TGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,434514,437256,440263,444811,452424,463844,479088,498967,521262,543397,563879,578946,592175,604330,616446,629290,639801,651257,664418,680139,698862,719879,744895,772712,801957,831805,859264,887439,916481,946700,978306,1007400,1038232,1070686,1104564,1139803,1175319,1212325,1250903,1291129,1332909,1373404,1415526,1459145,1504020,1549921,1592891,1637682,1684064,1731894,1781217,1829634,1880301,1933224,1988446
Togo,TGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,416240,419223,422427,427104,434776,446180,461132,480635,502552,524404,544756,559634,572789,584985,597234,610278,620763,632244,645448,661186,679877,700428,724890,752111,780794,810133,836028,862699,889942,917571,945507,965758,986501,1008428,1032365,1058968,1090247,1124434,1161313,1200462,1241440,1282103,1324753,1369168,1415046,1462107,1506003,1551797,1599230,1648180,1698737,1748503,1800512,1854866,1911751
Tonga,TON,"Population ages 15-64, female",SP.POP.1564.FE.IN,15687,16150,16719,17344,17974,18579,18892,19215,19550,19902,20277,20677,21043,21411,21823,22303,22955,23590,24195,24765,25299,25453,25626,25799,25944,26054,26193,26354,26491,26563,26560,26576,26488,26384,26360,26439,26422,26539,26720,26877,26976,27327,27592,27813,28049,28331,28570,28845,29152,29461,29750,29860,29963,30075,30225
Tonga,TON,"Population ages 15-64, male",SP.POP.1564.MA.IN,15838,16348,16979,17680,18389,19070,19467,19862,20257,20659,21080,21484,21848,22211,22615,23082,23726,24337,24901,25408,25856,25850,25870,25905,25942,25982,26179,26414,26634,26783,26846,26812,26651,26466,26374,26421,26566,26876,27258,27589,27798,28051,28126,28089,28046,28062,28208,28416,28674,28942,29195,29385,29588,29819,30109
Trinidad and Tobago,TTO,"Population ages 15-64, female",SP.POP.1564.FE.IN,227613,232036,235827,239069,242092,245241,247501,250384,253737,257277,260972,267871,274222,280482,287341,295003,301772,309591,317827,325432,331911,338035,342986,347050,350969,355142,357480,360654,364364,368038,371497,376738,381244,385531,390379,396107,402082,408659,415687,422701,429412,436468,443212,449465,455090,459963,463611,466605,468951,470757,472152,473519,474676,475611,476342
Trinidad and Tobago,TTO,"Population ages 15-64, male",SP.POP.1564.MA.IN,227760,231447,234196,236227,238102,240292,241790,244088,246969,250021,253153,259860,266007,272126,278969,286749,293697,301823,310470,318505,325374,331548,336522,340641,344732,349263,352124,355995,360558,365179,369608,375350,380343,385102,390426,396646,403011,409958,417317,424574,431428,438003,444232,449996,455218,459819,463051,465757,467898,469488,470599,471425,472004,472349,472521
Tunisia,TUN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1123358,1134778,1145526,1153591,1160554,1169726,1188630,1216659,1250227,1284495,1316826,1347907,1378434,1409969,1444906,1484652,1528510,1577463,1630742,1686558,1743689,1803855,1866461,1930259,1982474,2055825,2133509,2198157,2256069,2294233,2362675,2424726,2494990,2543504,2633462,2712671,2782465,2850567,2918290,2991085,3059630,3127697,3198630,3267996,3335991,3401595,3466712,3527347,3585810,3642188,3692856,3745639,3785778,3822971,3856170
Tunisia,TUN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1104860,1119073,1133043,1144351,1153978,1164929,1182084,1207499,1238056,1269379,1299228,1330150,1361164,1393770,1430121,1471203,1515013,1563629,1616241,1671044,1726868,1784467,1844934,1907385,1959307,2032961,2111812,2178931,2241434,2286103,2361610,2428221,2501871,2552442,2643079,2720984,2786696,2848373,2907674,2970620,3028596,3087273,3149009,3209858,3270525,3330198,3389553,3445914,3501483,3555859,3604945,3653519,3689932,3724049,3755143
Turkey,TUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7372830,7506169,7625120,7747472,7901302,8099764,8300396,8545416,8822885,9111324,9397869,9657759,9918518,10182671,10455435,10738088,11009881,11297284,11599621,11917640,12253105,12619379,13005600,13407361,13819866,14238567,14627760,15027222,15434907,15847677,16263956,16679191,17095161,17513648,17935885,18360721,18777228,19191590,19605242,20021790,20442807,20847167,21268110,21692666,22104312,22496066,22879684,23237864,23592559,23972556,24390557,24738456,25081719,25418825,25752402
Turkey,TUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7567421,7703754,7832388,7963976,8115246,8294210,8460253,8654807,8874597,9111763,9361356,9609627,9869754,10137458,10407123,10674734,10915622,11162208,11419716,11696996,11999768,12325487,12679287,13053058,13436827,13824050,14183896,14552277,14928528,15312054,15702156,16087407,16475868,16868273,17263633,17659722,18042807,18423645,18804245,19188967,19579684,19948484,20336591,20732359,21121408,21498111,21867889,22220434,22577102,22965800,23399003,23763738,24130911,24498563,24869242
Turkmenistan,TKM,"Population ages 15-64, female",SP.POP.1564.FE.IN,460115,466603,473793,481768,490704,500816,510419,522123,535731,550728,566792,586280,605988,626075,647322,670210,692211,716113,741219,766508,791551,816378,840636,864354,888072,912249,935219,958572,982616,1007877,1034803,1062651,1093794,1126829,1160395,1193902,1225398,1257663,1290467,1323041,1354900,1387967,1416975,1444817,1475712,1511615,1545389,1586337,1630777,1672905,1709679,1744981,1774581,1800214,1825426
Turkmenistan,TKM,"Population ages 15-64, male",SP.POP.1564.MA.IN,420820,427058,434041,441979,451241,462127,472437,485303,500442,517156,535003,555147,575385,596110,618197,642033,664515,688812,714206,739652,764739,788583,812046,835259,858797,883070,906827,931085,956055,982143,1009695,1036923,1067367,1099639,1132368,1164974,1195065,1225689,1256824,1288015,1318913,1350368,1378027,1404573,1433844,1467578,1498711,1536607,1577776,1616745,1650694,1682964,1709898,1733257,1756580
Turks and Caicos Islands,TCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,1760977,1810902,1864747,1922677,1985632,2053805,2117481,2186843,2259880,2334070,2408207,2470684,2534214,2599922,2669369,2743689,2816265,2895157,2979776,3069577,3164230,3251972,3346805,3449250,3559809,3678672,3793021,3918822,4053488,4194091,4338798,4463988,4594723,4730702,4872125,5019513,5148591,5286737,5435099,5594980,5767366,5946515,6138712,6342905,6558860,6786511,7017054,7262766,7522024,7792964,8075239,8363900,8667082,8985442,9320475
Uganda,UGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,1734400,1782856,1835789,1893083,1955213,2022166,2083866,2150839,2221300,2293138,2365377,2425518,2487118,2551257,2619319,2692323,2762789,2839628,2922323,3010372,3103427,3187871,3279511,3378811,3486115,3601464,3708693,3827208,3954577,4088008,4225822,4343264,4466547,4595810,4731689,4874957,5003121,5141837,5292054,5454569,5629991,5813279,6009951,6219263,6441268,6675980,6912662,7165428,7432440,7711508,8002027,8293560,8599546,8920907,9259510
Ukraine,UKR,"Population ages 15-64, female",SP.POP.1564.FE.IN,15919945,16039555,16143514,16242076,16351360,16477205,16592425,16732794,16886947,17029502,17146272,17285666,17389971,17463511,17521050,17571159,17575094,17586734,17605303,17631790,17667667,17738847,17789081,17846617,17901291,17935574,17943945,17961159,17991542,18026246,18008813,17996743,17990104,17954743,17867176,17791413,17723331,17715919,17743520,17742070,17677646,17544698,17365007,17193441,17048818,16950432,16873043,16820290,16774864,16737804,16704625,16641548,16627555,16613438,16542769
Ukraine,UKR,"Population ages 15-64, male",SP.POP.1564.MA.IN,12073347,12263337,12429354,12591904,12780935,13007477,13188815,13414122,13662022,13893948,14091416,14318225,14502447,14658627,14814038,14981085,15090852,15224629,15373094,15517978,15649902,15784357,15875186,15962504,16060372,16165276,16248751,16364951,16505033,16641380,16710731,16738363,16755043,16732955,16654791,16581945,16497467,16460293,16453177,16427182,16358471,16228470,16073485,15938688,15829218,15753451,15670677,15604040,15543995,15499484,15469490,15387057,15356479,15333005,15267601
United Arab Emirates,ARE,"Population ages 15-64, female",SP.POP.1564.FE.IN,23823,25139,26833,28794,30860,32919,34894,36865,39078,41922,45690,51460,58582,66986,76523,86955,101231,116553,132157,147728,163325,182346,201343,219846,237663,254887,270422,286048,302213,319654,338971,361254,385524,411819,439756,468684,493149,519287,545356,570826,597093,642448,688563,740902,807349,892608,1002705,1137575,1283484,1422739,1542970,1622604,1678913,1719619,1756430
United Arab Emirates,ARE,"Population ages 15-64, male",SP.POP.1564.MA.IN,24237,28653,34669,41768,49084,56064,62454,68656,76222,87417,103894,129685,161249,198203,240014,285894,341401,401362,460015,511801,554066,582630,601724,615582,630658,651856,687196,731707,783056,838370,895960,958042,1023357,1091200,1160607,1231056,1299906,1375686,1456503,1543693,1642751,1775952,1919974,2102814,2365714,2734574,3254618,3887012,4554081,5154192,5617279,5867720,5979957,5995103,5978320
United Kingdom,GBR,"Population ages 15-64, female",SP.POP.1564.FE.IN,17396061,17437306,17527251,17617137,17680467,17721532,17700649,17684154,17661255,17632527,17613289,17610095,17604760,17594623,17591990,17609855,17641157,17695445,17780812,17900981,18039336,18148142,18252247,18365310,18483600,18588705,18635126,18663371,18679519,18694601,18715350,18740206,18756665,18769976,18796286,18839602,18903641,18981227,19074861,19181621,19295695,19415559,19547950,19688534,19844098,20014292,20183620,20356012,20525359,20682282,20833140,20888060,20923417,20941177,20952624
United Kingdom,GBR,"Population ages 15-64, male",SP.POP.1564.MA.IN,16716362,16810991,16966033,17126525,17254940,17349448,17354295,17352487,17342110,17334024,17347651,17367946,17394692,17420574,17453119,17504017,17550553,17620967,17723467,17861714,18018584,18129587,18233320,18344668,18462145,18569116,18600711,18620664,18633901,18647738,18665620,18671282,18665380,18654942,18659218,18684593,18717512,18770599,18847347,18944880,19057113,19176783,19320710,19482108,19663387,19860375,20035500,20208753,20374474,20526297,20673940,20732008,20779865,20816815,20849493
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,54680520,55406696,56209126,57078970,58018479,58966372,59939631,60962470,61983988,63010711,64160802,65466163,66602882,67644072,68686433,69834505,70955643,72179198,73452614,74699507,75740648,76658701,77476588,78185930,78805869,79416030,79976571,80522747,81083435,81671909,82416231,83317609,84285149,85249642,86228684,87286608,88338525,89559549,90832057,92114396,93366460,94602599,95727679,96768282,97903162,99076473,100040698,101052020,102061426,102928162,103651068,104277668,104807938,105219565,105537224
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,53814403,54547316,55400207,56342633,57340661,58312129,59216876,60120216,61017168,61962374,63093364,64441072,65694824,66906016,68120198,69400490,70252564,71182478,72169965,73187279,74090333,75062051,76013733,76913867,77738583,78535917,79183102,79798738,80434501,81132586,82031533,82990717,84066204,85180948,86327916,87550332,88685979,89984685,91338230,92710071,94054957,95242749,96325698,97338818,98468575,99661162,100595081,101593920,102619167,103534353,104335693,105054808,105705128,106242243,106671428
Uruguay,URY,"Population ages 15-64, female",SP.POP.1564.FE.IN,805722,815219,825090,835054,844722,853939,862183,870306,877798,884041,888743,890905,890512,889151,888743,890329,894161,900928,909459,918140,926031,932584,938938,944986,950791,956462,964381,971130,977558,984571,992430,998709,1006215,1014294,1022002,1028909,1035024,1040775,1045879,1050220,1053756,1055798,1056468,1056683,1057555,1059774,1063493,1068660,1074825,1081154,1087024,1092593,1097863,1102808,1107542
Uruguay,URY,"Population ages 15-64, male",SP.POP.1564.MA.IN,818502,826119,834035,842107,850169,858159,864542,871199,877582,882935,886891,887883,886406,883965,882396,882631,882633,885210,889391,893795,897707,901482,905378,909288,913263,917357,923026,927901,932912,939039,946600,952815,960941,970173,979361,987911,994581,1001029,1006972,1012340,1017106,1019234,1020104,1020677,1022077,1024968,1029297,1035255,1042400,1049971,1057411,1063649,1069986,1076364,1082778
Uzbekistan,UZB,"Population ages 15-64, female",SP.POP.1564.FE.IN,2755409,2753622,2746378,2733396,2719862,2714393,2761788,2823239,2899244,2986215,3080214,3190504,3303402,3419721,3543129,3675752,3803003,3940985,4086484,4233581,4378858,4520318,4655770,4786982,4918285,5051935,5174783,5302649,5434111,5566974,5699235,5808281,5942204,6084704,6221995,6365111,6549005,6743528,6933839,7102679,7307938,7510784,7721525,7936990,8156047,8375429,8598586,8833119,9075838,9317081,9656874,9959324,10139131,10319585,10497103
Uzbekistan,UZB,"Population ages 15-64, male",SP.POP.1564.MA.IN,2477511,2469862,2456743,2437928,2419531,2410652,2454381,2512099,2586396,2676146,2778819,2903596,3035260,3172768,3317628,3470676,3610204,3760338,3918362,4077775,4234661,4390156,4537707,4679079,4819584,4962240,5084079,5210155,5339439,5469476,5598066,5707674,5842374,5985304,6122045,6262695,6430996,6608124,6779456,6928309,7111912,7291663,7476197,7664794,7858909,8056514,8260893,8479260,8707777,8935773,9258484,9543501,9712217,9882999,10053022
Vanuatu,VUT,"Population ages 15-64, female",SP.POP.1564.FE.IN,15636,16130,16661,17209,17751,18282,18732,19151,19572,20036,20572,21202,21921,22700,23517,24362,25188,26059,26952,27850,28744,29635,30501,31345,32187,33043,34033,35029,36029,37053,38123,39416,40765,42131,43471,44762,45894,46997,48104,49269,50543,52061,53748,55545,57370,59171,61281,63211,64990,66762,68640,70450,72525,74698,76772
Vanuatu,VUT,"Population ages 15-64, male",SP.POP.1564.MA.IN,17068,17545,18068,18635,19248,19915,20553,21243,21989,22782,23603,24374,25162,25963,26791,27654,28517,29414,30308,31157,31952,32725,33395,33979,34518,35058,35851,36615,37361,38132,38964,40268,41647,43052,44422,45724,46908,48035,49143,50301,51569,53102,54809,56623,58448,60231,62235,63889,65257,66575,68063,69749,71853,74122,76262
